cve_id,package,status,fixed_version,internal_status
CVE-2025-38481,linux,not_applicable,1,code_not_in_use
CVE-2025-38482,linux,not_applicable,1,code_not_in_use
CVE-2025-38483,linux,not_applicable,1,code_not_in_use
CVE-2025-38485,linux,not_applicable,1,code_not_in_use
CVE-2025-38487,linux,not_applicable,1,code_not_in_use
CVE-2025-38488,linux,not_applicable,1,code_not_in_use
CVE-2025-38491,linux,not_applicable,1,code_not_in_use
CVE-2025-38494,linux,not_applicable,1,code_not_in_use
CVE-2025-38495,linux,not_applicable,1,code_not_in_use
CVE-2025-38497,linux,not_applicable,1,code_not_in_use
CVE-2025-38498,linux,not_applicable,1,code_not_in_use
CVE-2025-38575,linux,not_applicable,1,code_not_in_use
CVE-2025-38637,linux,not_applicable,1,code_not_in_use
CVE-2025-39728,linux,not_applicable,1,code_not_in_use
CVE-2025-39735,linux,not_applicable,1,code_not_in_use
CVE-2025-39989,linux,not_applicable,1,code_not_in_use
CVE-2025-40014,linux,not_applicable,1,code_not_in_use
CVE-2025-40325,linux,not_applicable,1,code_not_in_use
TEMP-0000000-F7A20F,linux,not_applicable,1,code_not_in_use
CVE-2025-38524,linux,not_applicable,1,code_not_in_use
CVE-2025-38531,linux,not_applicable,1,code_not_in_use
CVE-2025-38544,linux,not_applicable,1,code_not_in_use
CVE-2025-38552,linux,not_applicable,1,code_not_in_use
CVE-2025-38503,linux,not_applicable,1,code_not_in_use
CVE-2025-38510,linux,not_applicable,1,code_not_in_use
CVE-2025-38512,linux,not_applicable,1,code_not_in_use
CVE-2025-38513,linux,not_applicable,1,code_not_in_use
CVE-2025-38514,linux,not_applicable,1,code_not_in_use
CVE-2025-38515,linux,not_applicable,1,code_not_in_use
CVE-2025-38516,linux,not_applicable,1,code_not_in_use
CVE-2025-38527,linux,not_applicable,1,code_not_in_use
CVE-2025-38528,linux,not_applicable,1,code_not_in_use
CVE-2025-38529,linux,not_applicable,1,code_not_in_use
CVE-2025-38530,linux,not_applicable,1,code_not_in_use
CVE-2025-38535,linux,not_applicable,1,code_not_in_use
CVE-2025-38538,linux,not_applicable,1,code_not_in_use
CVE-2025-38539,linux,not_applicable,1,code_not_in_use
CVE-2025-38540,linux,not_applicable,1,code_not_in_use
CVE-2025-38542,linux,not_applicable,1,code_not_in_use
CVE-2025-38543,linux,not_applicable,1,code_not_in_use
CVE-2025-38546,linux,not_applicable,1,code_not_in_use
CVE-2025-38548,linux,not_applicable,1,code_not_in_use
CVE-2025-38550,linux,not_applicable,1,code_not_in_use
CVE-2025-38553,linux,not_applicable,1,code_not_in_use
CVE-2025-38555,linux,not_applicable,1,code_not_in_use
CVE-2025-38556,linux,not_applicable,1,code_not_in_use
CVE-2025-38569,linux,not_applicable,1,code_not_in_use
CVE-2025-38572,linux,not_applicable,1,code_not_in_use
CVE-2025-38574,linux,not_applicable,1,code_not_in_use
CVE-2025-38581,linux,not_applicable,1,code_not_in_use
CVE-2025-38584,linux,not_applicable,1,code_not_in_use
CVE-2025-38587,linux,not_applicable,1,code_not_in_use
CVE-2025-38588,linux,not_applicable,1,code_not_in_use
CVE-2025-38590,linux,not_applicable,1,code_not_in_use
CVE-2025-38593,linux,not_applicable,1,code_not_in_use
CVE-2025-38601,linux,not_applicable,1,code_not_in_use
CVE-2025-38604,linux,not_applicable,1,code_not_in_use
CVE-2025-38609,linux,not_applicable,1,code_not_in_use
CVE-2025-38560,linux,not_applicable,1,code_not_in_use
CVE-2025-38561,linux,not_applicable,1,code_not_in_use
CVE-2025-38562,linux,not_applicable,1,code_not_in_use
CVE-2025-38563,linux,not_applicable,1,code_not_in_use
CVE-2025-38565,linux,not_applicable,1,code_not_in_use
CVE-2025-38576,linux,not_applicable,1,code_not_in_use
CVE-2025-38582,linux,not_applicable,1,code_not_in_use
CVE-2025-38583,linux,not_applicable,1,code_not_in_use
CVE-2025-38585,linux,not_applicable,1,code_not_in_use
CVE-2025-38591,linux,not_applicable,1,code_not_in_use
CVE-2025-38595,linux,not_applicable,1,code_not_in_use
CVE-2025-38597,linux,not_applicable,1,code_not_in_use
CVE-2025-38608,linux,not_applicable,1,code_not_in_use
CVE-2025-38611,linux,not_applicable,1,code_not_in_use
CVE-2025-38612,linux,not_applicable,1,code_not_in_use
CVE-2025-38614,linux,not_applicable,1,code_not_in_use
CVE-2025-38615,linux,not_applicable,1,code_not_in_use
CVE-2025-38577,linux,not_applicable,1,code_not_in_use
CVE-2025-38578,linux,not_applicable,1,code_not_in_use
CVE-2025-38579,linux,not_applicable,1,code_not_in_use
CVE-2025-38602,linux,not_applicable,1,code_not_in_use
CVE-2025-38610,linux,not_applicable,1,code_not_in_use
CVE-2025-38617,linux,not_applicable,1,code_not_in_use
CVE-2025-38618,linux,not_applicable,1,code_not_in_use
CVE-2025-38665,linux,not_applicable,1,code_not_in_use
CVE-2025-38666,linux,not_applicable,1,code_not_in_use
CVE-2025-38668,linux,not_applicable,1,code_not_in_use
CVE-2025-38616,linux,not_applicable,1,code_not_in_use
CVE-2025-38626,linux,not_applicable,1,code_not_in_use
CVE-2025-38627,linux,not_applicable,1,code_not_in_use
CVE-2025-38635,linux,not_applicable,1,code_not_in_use
CVE-2025-38636,linux,not_applicable,1,code_not_in_use
CVE-2025-38652,linux,not_applicable,1,code_not_in_use
CVE-2025-38663,linux,not_applicable,1,code_not_in_use
CVE-2025-38670,linux,not_applicable,1,code_not_in_use
CVE-2025-38622,linux,not_applicable,1,code_not_in_use
CVE-2025-38623,linux,not_applicable,1,code_not_in_use
CVE-2025-38624,linux,not_applicable,1,code_not_in_use
CVE-2025-38630,linux,not_applicable,1,code_not_in_use
CVE-2025-38634,linux,not_applicable,1,code_not_in_use
CVE-2025-38639,linux,not_applicable,1,code_not_in_use
CVE-2025-38643,linux,not_applicable,1,code_not_in_use
CVE-2025-38644,linux,not_applicable,1,code_not_in_use
CVE-2025-38645,linux,not_applicable,1,code_not_in_use
CVE-2025-38650,linux,not_applicable,1,code_not_in_use
CVE-2025-38653,linux,not_applicable,1,code_not_in_use
CVE-2025-38659,linux,not_applicable,1,code_not_in_use
CVE-2025-38664,linux,not_applicable,1,code_not_in_use
CVE-2025-38671,linux,not_applicable,1,code_not_in_use
CVE-2025-38676,linux,not_applicable,1,code_not_in_use
CVE-2024-58240,linux,not_applicable,1,code_not_in_use
CVE-2025-38677,linux,not_applicable,1,code_not_in_use
CVE-2025-38678,linux,not_applicable,1,code_not_in_use
CVE-2025-38680,linux,not_applicable,1,code_not_in_use
CVE-2025-38683,linux,not_applicable,1,code_not_in_use
CVE-2025-38684,linux,not_applicable,1,code_not_in_use
CVE-2025-38685,linux,not_applicable,1,code_not_in_use
CVE-2025-38692,linux,not_applicable,1,code_not_in_use
CVE-2025-38694,linux,not_applicable,1,code_not_in_use
CVE-2025-38695,linux,not_applicable,1,code_not_in_use
CVE-2025-38697,linux,not_applicable,1,code_not_in_use
CVE-2025-38698,linux,not_applicable,1,code_not_in_use
CVE-2025-38699,linux,not_applicable,1,code_not_in_use
CVE-2025-38700,linux,not_applicable,1,code_not_in_use
CVE-2025-38701,linux,not_applicable,1,code_not_in_use
CVE-2025-38702,linux,not_applicable,1,code_not_in_use
CVE-2025-38703,linux,not_applicable,1,code_not_in_use
CVE-2025-38706,linux,not_applicable,1,code_not_in_use
CVE-2025-38709,linux,not_applicable,1,code_not_in_use
CVE-2025-38710,linux,not_applicable,1,code_not_in_use
CVE-2025-38713,linux,not_applicable,1,code_not_in_use
CVE-2025-38714,linux,not_applicable,1,code_not_in_use
CVE-2025-38718,linux,not_applicable,1,code_not_in_use
CVE-2025-38724,linux,not_applicable,1,code_not_in_use
CVE-2025-38729,linux,not_applicable,1,code_not_in_use
CVE-2025-38679,linux,not_applicable,1,code_not_in_use
CVE-2025-38681,linux,not_applicable,1,code_not_in_use
CVE-2025-38687,linux,not_applicable,1,code_not_in_use
CVE-2025-38691,linux,not_applicable,1,code_not_in_use
CVE-2025-38693,linux,not_applicable,1,code_not_in_use
CVE-2025-38696,linux,not_applicable,1,code_not_in_use
CVE-2025-38704,linux,not_applicable,1,code_not_in_use
CVE-2025-38705,linux,not_applicable,1,code_not_in_use
CVE-2025-38707,linux,not_applicable,1,code_not_in_use
CVE-2025-38708,linux,not_applicable,1,code_not_in_use
CVE-2025-38711,linux,not_applicable,1,code_not_in_use
CVE-2025-38712,linux,not_applicable,1,code_not_in_use
CVE-2025-38715,linux,not_applicable,1,code_not_in_use
CVE-2025-38716,linux,not_applicable,1,code_not_in_use
CVE-2025-38717,linux,not_applicable,1,code_not_in_use
CVE-2025-38721,linux,not_applicable,1,code_not_in_use
CVE-2025-38722,linux,not_applicable,1,code_not_in_use
CVE-2025-38723,linux,not_applicable,1,code_not_in_use
CVE-2025-38725,linux,not_applicable,1,code_not_in_use
CVE-2025-38727,linux,not_applicable,1,code_not_in_use
CVE-2025-38728,linux,not_applicable,1,code_not_in_use
CVE-2025-38732,linux,not_applicable,1,code_not_in_use
CVE-2025-38735,linux,not_applicable,1,code_not_in_use
CVE-2025-39673,linux,not_applicable,1,code_not_in_use
CVE-2025-39677,linux,not_applicable,1,code_not_in_use
CVE-2025-39682,linux,not_applicable,1,code_not_in_use
CVE-2025-39683,linux,not_applicable,1,code_not_in_use
CVE-2025-39689,linux,not_applicable,1,code_not_in_use
CVE-2025-39691,linux,not_applicable,1,code_not_in_use
CVE-2025-39694,linux,not_applicable,1,code_not_in_use
CVE-2025-39702,linux,not_applicable,1,code_not_in_use
CVE-2025-39703,linux,not_applicable,1,code_not_in_use
CVE-2025-39713,linux,not_applicable,1,code_not_in_use
CVE-2025-39721,linux,not_applicable,1,code_not_in_use
CVE-2025-38734,linux,not_applicable,1,code_not_in_use
CVE-2025-38736,linux,not_applicable,1,code_not_in_use
CVE-2025-39675,linux,not_applicable,1,code_not_in_use
CVE-2025-39676,linux,not_applicable,1,code_not_in_use
CVE-2025-39681,linux,not_applicable,1,code_not_in_use
CVE-2025-39684,linux,not_applicable,1,code_not_in_use
CVE-2025-39685,linux,not_applicable,1,code_not_in_use
CVE-2025-39686,linux,not_applicable,1,code_not_in_use
CVE-2025-39687,linux,not_applicable,1,code_not_in_use
CVE-2025-39692,linux,not_applicable,1,code_not_in_use
CVE-2025-39693,linux,not_applicable,1,code_not_in_use
CVE-2025-39697,linux,not_applicable,1,code_not_in_use
CVE-2025-39701,linux,not_applicable,1,code_not_in_use
CVE-2025-39705,linux,not_applicable,1,code_not_in_use
CVE-2025-39706,linux,not_applicable,1,code_not_in_use
CVE-2025-39707,linux,not_applicable,1,code_not_in_use
CVE-2025-39709,linux,not_applicable,1,code_not_in_use
CVE-2025-39710,linux,not_applicable,1,code_not_in_use
CVE-2025-39714,linux,not_applicable,1,code_not_in_use
CVE-2025-39715,linux,not_applicable,1,code_not_in_use
CVE-2025-39716,linux,not_applicable,1,code_not_in_use
CVE-2025-39718,linux,not_applicable,1,code_not_in_use
CVE-2025-39719,linux,not_applicable,1,code_not_in_use
CVE-2025-39720,linux,not_applicable,1,code_not_in_use
CVE-2025-39724,linux,not_applicable,1,code_not_in_use
CVE-2025-39726,linux,not_applicable,1,code_not_in_use
CVE-2025-39732,linux,not_applicable,1,code_not_in_use
CVE-2025-40300,linux,not_applicable,1,code_not_in_use
CVE-2025-39742,linux,not_applicable,1,code_not_in_use
CVE-2025-39743,linux,not_applicable,1,code_not_in_use
CVE-2025-39746,linux,not_applicable,1,code_not_in_use
CVE-2025-39750,linux,not_applicable,1,code_not_in_use
CVE-2025-39751,linux,not_applicable,1,code_not_in_use
CVE-2025-39757,linux,not_applicable,1,code_not_in_use
CVE-2025-39761,linux,not_applicable,1,code_not_in_use
CVE-2025-39766,linux,not_applicable,1,code_not_in_use
CVE-2025-39770,linux,not_applicable,1,code_not_in_use
CVE-2025-39783,linux,not_applicable,1,code_not_in_use
CVE-2025-39790,linux,not_applicable,1,code_not_in_use
CVE-2025-39736,linux,not_applicable,1,code_not_in_use
CVE-2025-39737,linux,not_applicable,1,code_not_in_use
CVE-2025-39738,linux,not_applicable,1,code_not_in_use
CVE-2025-39744,linux,not_applicable,1,code_not_in_use
CVE-2025-39747,linux,not_applicable,1,code_not_in_use
CVE-2025-39748,linux,not_applicable,1,code_not_in_use
CVE-2025-39749,linux,not_applicable,1,code_not_in_use
CVE-2025-39787,linux,not_applicable,1,code_not_in_use
CVE-2025-39788,linux,not_applicable,1,code_not_in_use
CVE-2025-39789,linux,not_applicable,1,code_not_in_use
CVE-2025-39745,linux,not_applicable,1,code_not_in_use
CVE-2025-39773,linux,not_applicable,1,code_not_in_use
CVE-2025-39794,linux,not_applicable,1,code_not_in_use
CVE-2025-39795,linux,not_applicable,1,code_not_in_use
CVE-2025-39797,linux,not_applicable,1,code_not_in_use
CVE-2025-39798,linux,not_applicable,1,code_not_in_use
CVE-2025-39806,linux,not_applicable,1,code_not_in_use
CVE-2025-39810,linux,not_applicable,1,code_not_in_use
CVE-2025-39817,linux,not_applicable,1,code_not_in_use
CVE-2025-39823,linux,not_applicable,1,code_not_in_use
CVE-2025-39824,linux,not_applicable,1,code_not_in_use
CVE-2025-39825,linux,not_applicable,1,code_not_in_use
CVE-2025-39828,linux,not_applicable,1,code_not_in_use
CVE-2025-39833,linux,not_applicable,1,code_not_in_use
CVE-2025-39805,linux,not_applicable,1,code_not_in_use
CVE-2025-39808,linux,not_applicable,1,code_not_in_use
CVE-2025-39812,linux,not_applicable,1,code_not_in_use
CVE-2025-39813,linux,not_applicable,1,code_not_in_use
CVE-2025-39819,linux,not_applicable,1,code_not_in_use
CVE-2025-39826,linux,not_applicable,1,code_not_in_use
CVE-2025-39827,linux,not_applicable,1,code_not_in_use
CVE-2025-39829,linux,not_applicable,1,code_not_in_use
CVE-2025-39835,linux,not_applicable,1,code_not_in_use
CVE-2023-53336,linux,not_applicable,1,code_not_in_use
CVE-2023-53353,linux,not_applicable,1,code_not_in_use
CVE-2023-53367,linux,not_applicable,1,code_not_in_use
CVE-2025-39838,linux,not_applicable,1,code_not_in_use
CVE-2025-39841,linux,not_applicable,1,code_not_in_use
CVE-2025-39843,linux,not_applicable,1,code_not_in_use
CVE-2025-39850,linux,not_applicable,1,code_not_in_use
CVE-2025-39851,linux,not_applicable,1,code_not_in_use
CVE-2025-39853,linux,not_applicable,1,code_not_in_use
CVE-2025-39864,linux,not_applicable,1,code_not_in_use
CVE-2025-39865,linux,not_applicable,1,code_not_in_use
CVE-2025-39866,linux,not_applicable,1,code_not_in_use
CVE-2025-39839,linux,not_applicable,1,code_not_in_use
CVE-2025-39842,linux,not_applicable,1,code_not_in_use
CVE-2025-39844,linux,not_applicable,1,code_not_in_use
CVE-2025-39845,linux,not_applicable,1,code_not_in_use
CVE-2025-39846,linux,not_applicable,1,code_not_in_use
CVE-2025-39847,linux,not_applicable,1,code_not_in_use
CVE-2025-39848,linux,not_applicable,1,code_not_in_use
CVE-2025-39849,linux,not_applicable,1,code_not_in_use
CVE-2025-39859,linux,not_applicable,1,code_not_in_use
CVE-2025-39886,linux,not_applicable,1,code_not_in_use
CVE-2025-39905,linux,not_applicable,1,code_not_in_use
CVE-2025-39910,linux,not_applicable,1,code_not_in_use
CVE-2025-39925,linux,not_applicable,1,code_not_in_use
CVE-2025-39901,linux,not_applicable,1,code_not_in_use
CVE-2025-39927,linux,not_applicable,1,code_not_in_use
CVE-2025-39929,linux,not_applicable,1,code_not_in_use
CVE-2025-39931,linux,not_applicable,1,code_not_in_use
CVE-2025-39932,linux,not_applicable,1,code_not_in_use
CVE-2025-39933,linux,not_applicable,1,code_not_in_use
CVE-2025-39934,linux,not_applicable,1,code_not_in_use
CVE-2025-39937,linux,not_applicable,1,code_not_in_use
CVE-2025-39938,linux,not_applicable,1,code_not_in_use
CVE-2025-39940,linux,not_applicable,1,code_not_in_use
CVE-2025-39942,linux,not_applicable,1,code_not_in_use
CVE-2025-39943,linux,not_applicable,1,code_not_in_use
CVE-2025-39944,linux,not_applicable,1,code_not_in_use
CVE-2025-39945,linux,not_applicable,1,code_not_in_use
CVE-2025-39946,linux,not_applicable,1,code_not_in_use
CVE-2025-39947,linux,not_applicable,1,code_not_in_use
CVE-2025-39953,linux,not_applicable,1,code_not_in_use
CVE-2025-39955,linux,not_applicable,1,code_not_in_use
CVE-2025-39957,linux,not_applicable,1,code_not_in_use
CVE-2025-39961,linux,not_applicable,1,code_not_in_use
CVE-2025-39958,linux,not_applicable,1,code_not_in_use
CVE-2025-39964,linux,not_applicable,1,code_not_in_use
CVE-2025-39967,linux,not_applicable,1,code_not_in_use
CVE-2025-39968,linux,not_applicable,1,code_not_in_use
CVE-2025-39969,linux,not_applicable,1,code_not_in_use
CVE-2025-39970,linux,not_applicable,1,code_not_in_use
CVE-2025-39971,linux,not_applicable,1,code_not_in_use
CVE-2025-39972,linux,not_applicable,1,code_not_in_use
CVE-2025-39973,linux,not_applicable,1,code_not_in_use
CVE-2025-39977,linux,not_applicable,1,code_not_in_use
CVE-2025-39978,linux,not_applicable,1,code_not_in_use
CVE-2025-39980,linux,not_applicable,1,code_not_in_use
CVE-2025-39981,linux,not_applicable,1,code_not_in_use
CVE-2025-39982,linux,not_applicable,1,code_not_in_use
CVE-2025-39985,linux,not_applicable,1,code_not_in_use
CVE-2025-39986,linux,not_applicable,1,code_not_in_use
CVE-2025-39987,linux,not_applicable,1,code_not_in_use
CVE-2025-39988,linux,not_applicable,1,code_not_in_use
CVE-2025-39998,linux,not_applicable,1,code_not_in_use
CVE-2025-40001,linux,not_applicable,1,code_not_in_use
CVE-2025-40003,linux,not_applicable,1,code_not_in_use
CVE-2025-40005,linux,not_applicable,1,code_not_in_use
CVE-2025-40006,linux,not_applicable,1,code_not_in_use
CVE-2025-40008,linux,not_applicable,1,code_not_in_use
CVE-2025-40010,linux,not_applicable,1,code_not_in_use
CVE-2025-40011,linux,not_applicable,1,code_not_in_use
CVE-2025-40013,linux,not_applicable,1,code_not_in_use
CVE-2025-40016,linux,not_applicable,1,code_not_in_use
CVE-2023-53394,linux,not_applicable,1,code_not_in_use
CVE-2023-53491,linux,not_applicable,1,code_not_in_use
CVE-2023-53510,linux,not_applicable,1,code_not_in_use
CVE-2023-53627,linux,not_applicable,1,code_not_in_use
CVE-2025-39730,linux,not_applicable,1,code_not_in_use
CVE-2025-39881,linux,not_applicable,1,code_not_in_use
CVE-2025-39883,linux,not_applicable,1,code_not_in_use
CVE-2025-39894,linux,not_applicable,1,code_not_in_use
CVE-2025-39898,linux,not_applicable,1,code_not_in_use
CVE-2025-39902,linux,not_applicable,1,code_not_in_use
CVE-2025-39911,linux,not_applicable,1,code_not_in_use
CVE-2025-39914,linux,not_applicable,1,code_not_in_use
CVE-2025-39916,linux,not_applicable,1,code_not_in_use
CVE-2025-39923,linux,not_applicable,1,code_not_in_use
CVE-2023-53421,linux,not_applicable,1,code_not_in_use
CVE-2023-53424,linux,not_applicable,1,code_not_in_use
CVE-2023-53429,linux,not_applicable,1,code_not_in_use
CVE-2023-53447,linux,not_applicable,1,code_not_in_use
CVE-2023-53460,linux,not_applicable,1,code_not_in_use
CVE-2023-53469,linux,not_applicable,1,code_not_in_use
CVE-2023-53523,linux,not_applicable,1,code_not_in_use
CVE-2023-53529,linux,not_applicable,1,code_not_in_use
CVE-2023-53538,linux,not_applicable,1,code_not_in_use
CVE-2023-53545,linux,not_applicable,1,code_not_in_use
CVE-2023-53574,linux,not_applicable,1,code_not_in_use
CVE-2024-58241,linux,not_applicable,1,code_not_in_use
CVE-2025-39731,linux,not_applicable,1,code_not_in_use
CVE-2025-39734,linux,not_applicable,1,code_not_in_use
CVE-2025-39869,linux,not_applicable,1,code_not_in_use
CVE-2025-39870,linux,not_applicable,1,code_not_in_use
CVE-2025-39873,linux,not_applicable,1,code_not_in_use
CVE-2025-39876,linux,not_applicable,1,code_not_in_use
CVE-2025-39877,linux,not_applicable,1,code_not_in_use
CVE-2025-39880,linux,not_applicable,1,code_not_in_use
CVE-2025-39885,linux,not_applicable,1,code_not_in_use
CVE-2025-40040,linux,not_applicable,1,code_not_in_use
CVE-2025-40048,linux,not_applicable,1,code_not_in_use
CVE-2025-40051,linux,not_applicable,1,code_not_in_use
CVE-2025-40053,linux,not_applicable,1,code_not_in_use
CVE-2025-40056,linux,not_applicable,1,code_not_in_use
CVE-2025-40064,linux,not_applicable,1,code_not_in_use
CVE-2025-40070,linux,not_applicable,1,code_not_in_use
CVE-2025-40071,linux,not_applicable,1,code_not_in_use
CVE-2025-40074,linux,not_applicable,1,code_not_in_use
CVE-2025-40075,linux,not_applicable,1,code_not_in_use
CVE-2025-40080,linux,not_applicable,1,code_not_in_use
CVE-2025-40081,linux,not_applicable,1,code_not_in_use
CVE-2025-40082,linux,not_applicable,1,code_not_in_use
CVE-2025-40085,linux,not_applicable,1,code_not_in_use
CVE-2025-40025,linux,not_applicable,1,code_not_in_use
CVE-2025-40027,linux,not_applicable,1,code_not_in_use
CVE-2025-40032,linux,not_applicable,1,code_not_in_use
CVE-2025-40035,linux,not_applicable,1,code_not_in_use
CVE-2025-40036,linux,not_applicable,1,code_not_in_use
CVE-2025-40039,linux,not_applicable,1,code_not_in_use
CVE-2025-40042,linux,not_applicable,1,code_not_in_use
CVE-2025-40043,linux,not_applicable,1,code_not_in_use
CVE-2025-40044,linux,not_applicable,1,code_not_in_use
CVE-2025-40049,linux,not_applicable,1,code_not_in_use
CVE-2025-40054,linux,not_applicable,1,code_not_in_use
CVE-2025-40055,linux,not_applicable,1,code_not_in_use
CVE-2025-40057,linux,not_applicable,1,code_not_in_use
CVE-2025-40060,linux,not_applicable,1,code_not_in_use
CVE-2025-40062,linux,not_applicable,1,code_not_in_use
CVE-2025-40065,linux,not_applicable,1,code_not_in_use
CVE-2025-40078,linux,not_applicable,1,code_not_in_use
CVE-2025-40083,linux,not_applicable,1,code_not_in_use
CVE-2025-40084,linux,not_applicable,1,code_not_in_use
CVE-2025-40087,linux,not_applicable,1,code_not_in_use
CVE-2025-40088,linux,not_applicable,1,code_not_in_use
CVE-2025-40094,linux,not_applicable,1,code_not_in_use
CVE-2025-40095,linux,not_applicable,1,code_not_in_use
CVE-2025-40096,linux,not_applicable,1,code_not_in_use
CVE-2025-40097,linux,not_applicable,1,code_not_in_use
CVE-2025-40099,linux,not_applicable,1,code_not_in_use
CVE-2025-40100,linux,not_applicable,1,code_not_in_use
CVE-2025-40102,linux,not_applicable,1,code_not_in_use
CVE-2025-40103,linux,not_applicable,1,code_not_in_use
CVE-2025-40104,linux,not_applicable,1,code_not_in_use
CVE-2025-40105,linux,not_applicable,1,code_not_in_use
CVE-2025-40106,linux,not_applicable,1,code_not_in_use
CVE-2025-40107,linux,not_applicable,1,code_not_in_use
CVE-2025-40109,linux,not_applicable,1,code_not_in_use
CVE-2025-40196,linux,not_applicable,1,code_not_in_use
CVE-2025-40110,linux,not_applicable,1,code_not_in_use
CVE-2025-40135,linux,not_applicable,1,code_not_in_use
CVE-2025-40136,linux,not_applicable,1,code_not_in_use
CVE-2025-40137,linux,not_applicable,1,code_not_in_use
CVE-2025-40139,linux,not_applicable,1,code_not_in_use
CVE-2025-40146,linux,not_applicable,1,code_not_in_use
CVE-2025-40149,linux,not_applicable,1,code_not_in_use
CVE-2025-40158,linux,not_applicable,1,code_not_in_use
CVE-2025-40160,linux,not_applicable,1,code_not_in_use
CVE-2025-40164,linux,not_applicable,1,code_not_in_use
CVE-2025-40168,linux,not_applicable,1,code_not_in_use
CVE-2025-40170,linux,not_applicable,1,code_not_in_use
CVE-2025-40180,linux,not_applicable,1,code_not_in_use
CVE-2025-40195,linux,not_applicable,1,code_not_in_use
CVE-2025-40206,linux,not_applicable,1,code_not_in_use
CVE-2025-40272,linux,not_applicable,1,code_not_in_use
CVE-2025-40275,linux,not_applicable,1,code_not_in_use
CVE-2025-40277,linux,not_applicable,1,code_not_in_use
CVE-2025-40280,linux,not_applicable,1,code_not_in_use
CVE-2025-40281,linux,not_applicable,1,code_not_in_use
CVE-2025-40283,linux,not_applicable,1,code_not_in_use
CVE-2025-40284,linux,not_applicable,1,code_not_in_use
CVE-2025-40287,linux,not_applicable,1,code_not_in_use
CVE-2025-40292,linux,not_applicable,1,code_not_in_use
CVE-2025-40293,linux,not_applicable,1,code_not_in_use
CVE-2025-40294,linux,not_applicable,1,code_not_in_use
CVE-2025-40297,linux,not_applicable,1,code_not_in_use
CVE-2025-40301,linux,not_applicable,1,code_not_in_use
CVE-2025-40305,linux,not_applicable,1,code_not_in_use
CVE-2025-40308,linux,not_applicable,1,code_not_in_use
CVE-2025-40312,linux,not_applicable,1,code_not_in_use
CVE-2025-40318,linux,not_applicable,1,code_not_in_use
CVE-2025-40321,linux,not_applicable,1,code_not_in_use
CVE-2025-40322,linux,not_applicable,1,code_not_in_use
CVE-2025-40323,linux,not_applicable,1,code_not_in_use
CVE-2025-40247,linux,not_applicable,1,code_not_in_use
CVE-2025-40253,linux,not_applicable,1,code_not_in_use
CVE-2025-40268,linux,not_applicable,1,code_not_in_use
CVE-2025-40273,linux,not_applicable,1,code_not_in_use
CVE-2025-40282,linux,not_applicable,1,code_not_in_use
CVE-2025-40285,linux,not_applicable,1,code_not_in_use
CVE-2025-40286,linux,not_applicable,1,code_not_in_use
CVE-2025-40289,linux,not_applicable,1,code_not_in_use
CVE-2025-40303,linux,not_applicable,1,code_not_in_use
CVE-2025-40306,linux,not_applicable,1,code_not_in_use
CVE-2025-40310,linux,not_applicable,1,code_not_in_use
CVE-2025-40313,linux,not_applicable,1,code_not_in_use
CVE-2025-40317,linux,not_applicable,1,code_not_in_use
CVE-2025-40251,linux,not_applicable,1,code_not_in_use
CVE-2025-40257,linux,not_applicable,1,code_not_in_use
CVE-2025-40261,linux,not_applicable,1,code_not_in_use
CVE-2025-40262,linux,not_applicable,1,code_not_in_use
CVE-2025-40263,linux,not_applicable,1,code_not_in_use
CVE-2025-40266,linux,not_applicable,1,code_not_in_use
CVE-2025-40271,linux,not_applicable,1,code_not_in_use
CVE-2025-40278,linux,not_applicable,1,code_not_in_use
CVE-2025-40279,linux,not_applicable,1,code_not_in_use
CVE-2025-40288,linux,not_applicable,1,code_not_in_use
CVE-2025-40304,linux,not_applicable,1,code_not_in_use
CVE-2025-40307,linux,not_applicable,1,code_not_in_use
CVE-2025-40309,linux,not_applicable,1,code_not_in_use
CVE-2025-40311,linux,not_applicable,1,code_not_in_use
CVE-2025-40314,linux,not_applicable,1,code_not_in_use
CVE-2025-40315,linux,not_applicable,1,code_not_in_use
CVE-2025-40319,linux,not_applicable,1,code_not_in_use
CVE-2025-40324,linux,not_applicable,1,code_not_in_use
CVE-2025-40328,linux,not_applicable,1,code_not_in_use
CVE-2025-40331,linux,not_applicable,1,code_not_in_use
CVE-2025-40332,linux,not_applicable,1,code_not_in_use
CVE-2025-40333,linux,not_applicable,1,code_not_in_use
CVE-2025-40363,linux,not_applicable,1,code_not_in_use
CVE-2025-40361,linux,not_applicable,1,code_not_in_use
CVE-2025-40362,linux,not_applicable,1,code_not_in_use
CVE-2025-40355,linux,not_applicable,1,code_not_in_use
CVE-2025-40358,linux,not_applicable,1,code_not_in_use
CVE-2025-40360,linux,not_applicable,1,code_not_in_use
CVE-2025-68168,linux,not_applicable,1,code_not_in_use
CVE-2025-68171,linux,not_applicable,1,code_not_in_use
CVE-2025-68173,linux,not_applicable,1,code_not_in_use
CVE-2025-68174,linux,not_applicable,1,code_not_in_use
CVE-2025-68175,linux,not_applicable,1,code_not_in_use
CVE-2025-68176,linux,not_applicable,1,code_not_in_use
CVE-2025-68177,linux,not_applicable,1,code_not_in_use
CVE-2025-68178,linux,not_applicable,1,code_not_in_use
CVE-2025-68183,linux,not_applicable,1,code_not_in_use
